MANDT	LIFNR	BANKS	BANKL	BANKN	BKONT	BVTYP	KOINH	XEZER
100	0000201434	CH	34405	042681540139		0001	Nordweg Umformtechnik AG	
100	0000201435	DE	95002433	3905854727		0001	Erlenried Lagertechnik OHG	
100	0000201436	DE	93264645	0175436255		0001	Ahornhaus Chemie AG	
100	0000201437	IT	5369494455	887552723803		0001	Lärchenweg Chemie S.p.A.	
100	0000201438	AT	22042	44935157420		0001	Zederfels Formenbau GmbH	
100	0000201439	AT	33607	94969876763		0001	Langfels Anlagenbau GmbH	
100	0000201440	AT	87034	31144372735		0001	Bernburg Hydraulik GmbH	
100	0000201441	DE	93796646	5337051927		0001	Weidental Messtechnik e.K.	
100	0000201443	DE	93437422	8870505638		0001	Falkenau Systemtechnik GmbH	
100	0000201444	DE	95013260	0097505993		0001	Feldbrück Lagertechnik e.K.	
100	0000201445	NL	JJQV	5161238195		0001	Holundertal Industrieservice B.V.	
100	0000201446	PL	87224849	2072920090053908		0001	Fichtenstein Dichtungstechnik Sp. z o.o.	
100	0000201447	DE	93822305	9048130305		0001	Reinbrück Papier GmbH	
100	0000201448	DE	93814690	0373047292		0001	Talgrund Dichtungstechnik GmbH & Co. KG	
100	0000201449	FR	5151875426	11315406305		0001	Langfurt Systemtechnik S.A.S.	
100	0000201451	NL	DPPE	2546140884		0001	Kastanienfels Bedachungen N.V.	
100	0000201453	PL	55135725	0569402763498297		0001	Mühlbrück Behälterbau Sp. z o.o.	
100	0000201454	DE	90843480	7451513806		0001	Holunderdorf Möbelwerke GmbH & Co. KG	
100	0000201456	DE	90090878	2992073712		0001	Buchenhof Maschinenbau GmbH	
100	0000201457	IT	9607600214	372466431104		0001	Erlenmark Pumpen S.r.l.	
100	0000201458	DE	91958290	2139150793		0001	Berggrund Fahrzeugteile OHG	
100	0000201459	CH	05670	287442922717		0001	Talfeld Baustoffe GmbH	
100	0000201460	DE	94302266	0893403576		0001	Espenried Logistik GmbH & Co. KG	
100	0000201461	DE	98469596	1693032187		0001	Hochfeld Stahlbau GmbH & Co. KG	
100	0000201464	DE	91585263	4508885320		0001	Hartberg Papier GmbH	
100	0000201465	DE	98713590	6912787508		0001	Kleinried Schweißtechnik GmbH	
100	0000201467	DE	98450403	6108361811		0001	Norddorf Getränke GmbH & Co. KG	
100	0000201470	CH	35286	237512063837		0001	Mühlbach Pumpen GmbH	
100	0000201471	IT	7036401448	456126210662		0001	Feldburg Bedachungen S.p.A.	
100	0000201473	PL	48228262	3582450241053933		0001	Feldried Systemtechnik S.A.	
100	0000201474	DE	91053613	2188143445		0001	Falkenhaus Sanitärtechnik GmbH & Co. KG	
100	0000201476	DE	90302013	0448308998		0001	Talau Handel KGaA	
100	0000201477	NL	TDHY	7640640780		0001	Weidental Chemie N.V.	
100	0000201478	CH	86126	895100515813		0001	Rotfels Armaturen AG	
100	0000201479	DE	94412853	2040797578		0001	Sandburg Armaturen GmbH & Co. KG	
100	0000201480	IT	9738471225	015487769984		0001	Rotmark Sanitärtechnik S.p.A.	
100	0000201481	AT	28165	40237306440		0001	Hochried Bauelemente KG	
100	0000201482	DE	99615629	0530658000		0001	Altweg Logistik AG	
100	0000201483	DE	98793736	8750497589		0001	Rotbach Schweißtechnik GmbH	
100	0000201484	DE	93132537	4890629950		0001	Espenbach Pumpen GmbH	
100	0000201486	DE	98172623	4970555256		0001	Brandheim Schleiftechnik GmbH	
100	0000201489	DE	99331659	2011865008		0001	Lärchenried Bedachungen e.K.	
100	0000201490	DE	90924205	4008041783		0001	Rotbrück Behälterbau UG (haftungsbeschränkt)	
100	0000201494	DE	96096324	6673213664		0001	Espenhof Umformtechnik GmbH	
100	0000201495	DE	90645424	0422291212		0001	Ulmenbrück Klimatechnik e.K.	
100	0000201496	DE	91450863	6870541531		0001	Espendorf Präzisionsteile UG (haftungsbeschränkt)	
100	0000201497	FR	1601985612	58357186987		0001	Nordgrund Pumpen S.A.R.L.	
100	0000201500	DE	92844359	0067012970		0001	Westberg Umformtechnik GmbH	
100	0000201502	DE	95280793	2295743095		0001	Dornfels Hydraulik UG (haftungsbeschränkt)	
100	0000201503	DE	90715699	6653637459		0001	Waldfeld Verpackungen e.K.	
100	0000201504	DE	97103944	9645733820		0001	Ahornberg Schweißtechnik AG	
100	0000201505	DE	91725979	8975622034		0001	Kiefernberg Sanitärtechnik UG (haftungsbeschränkt)	
100	0000201506	DE	96816706	8968349005		0001	Ulmenhof Präzisionsteile AG	
100	0000201508	DE	96360576	2984921515		0001	Kleinsee Bedachungen AG	
100	0000201509	PL	53174349	6606579395977304		0001	Rottal Industrieservice Sp. z o.o.	
100	0000201511	IT	1868198492	434072246471		0001	Ostweg Speditionen S.p.A.	
100	0000201512	DE	97585500	3799739732		0001	Kastanienbach Elektrotechnik UG (haftungsbeschränkt)	
100	0000201513	FR	0611739482	08943586608		0001	Zederbach Messtechnik S.A.S.	
100	0000201514	DE	98657043	1959219338		0001	Nordberg Industrieservice GmbH & Co. KG	
100	0000201515	PL	03186242	0831085330373325		0001	Langtal Kunststofftechnik S.A.	
100	0000201516	DE	92175973	5686407074		0001	Hochau Baustoffe GmbH & Co. KG	
100	0000201518	DE	96973007	8444359487		0001	Reinbrück Logistik GmbH	
100	0000201519	DE	95795787	7736622272		0001	Fichtental Antriebstechnik GmbH	
100	0000201520	DE	99817341	0143144973		0001	Grünheim Maschinenbau GmbH	
100	0000201522	PL	23316864	6675126838495698		0001	Sandfeld Metallbau Sp. z o.o.	
100	0000201523	FR	3997398013	07801937075		0001	Nordfurt Hydraulik S.A.	
100	0000201524	DE	90159438	3975818103		0001	Nordbrück Antriebstechnik KG	
100	0000201526	DE	95059970	5498640067		0001	Weißstein Schweißtechnik KG	
100	0000201527	DE	99441236	5256855758		0001	Bernbach Oberflächentechnik GmbH & Co. KG	
100	0000201528	AT	09174	48539811181		0001	Hochburg Chemie GmbH	
100	0000201529	DE	93068816	1234037198		0001	Mühlstein Werkzeugbau e.K.	
100	0000201530	DE	99899830	0934277747		0001	Ostfurt Schweißtechnik GmbH	
100	0000201531	DE	90631093	5923919956		0001	Zedermark Präzisionsteile KG	
100	0000201532	DE	99279085	8856640411		0001	Reinbach Anlagenbau KG	
100	0000201533	DE	93975229	9782697010		0001	Weißbach Pumpen GmbH	
100	0000201535	DE	91619477	8111335663		0001	Zederwald Aufzugstechnik GmbH	
100	0000201536	DE	96548104	8722974799		0001	Lindenhof Umformtechnik GmbH	
100	0000201537	DE	91759686	2862078727		0001	Holunderburg Bauelemente GmbH	
100	0000201538	PL	76486196	7370084676267378		0001	Kastanienweg Lagertechnik Sp. z o.o.	
100	0000201539	DE	98241677	4869144479		0001	Osthof Präzisionsteile GmbH & Co. KG	
100	0000201540	DE	97819124	0404494946		0001	Kiefernmark Baustoffe GmbH	
100	0000201541	NL	WARP	9672551536		0001	Feldfurt Lebensmittel B.V.	
100	0000201543	DE	95996282	8820756125		0001	Ostburg Armaturen GmbH	
100	0000201546	DE	92625936	4978389406		0001	Ahornweg Anlagenbau KG	
100	0000201547	AT	78306	69791575860		0001	Waldgrund Handel KG	
100	0000201548	DE	98470129	1464219249		0001	Espensee Fördertechnik GmbH & Co. KG	
100	0000201550	DE	91383861	8153008797		0001	Lindenstein Industrieservice GmbH	
100	0000201552	FR	9558255841	41574369102		0001	Kleinstein Sanitärtechnik S.A.	
100	0000201553	DE	91313850	5324913070		0001	Westfeld Präzisionsteile GmbH	
100	0000201554	DE	90014453	9416650457		0001	Falkenmark Papier GmbH	
100	0000201555	DE	94318487	2553152103		0001	Falkenried Getränke OHG	
100	0000201556	DE	94233337	4240849681		0001	Altried Druckguss GmbH	
100	0000201557	DE	90472943	2875907103		0001	Feldgrund Lagertechnik GmbH & Co. KG	
100	0000201558	NL	PLGD	3448263059		0001	Erlenberg Maschinenbau N.V.	
100	0000201559	DE	91623243	4167088692		0001	Neufeld Getränke KGaA	
100	0000201561	DE	95066148	4404525371		0001	Dornhof Schweißtechnik GmbH & Co. KG	
100	0000201562	DE	94793558	7018111650		0001	Sandbach Stahlbau GmbH	
100	0000201563	DE	92866223	7281357707		0001	Fichtenbach Bauelemente GmbH	
100	0000201564	DE	91534576	7714959455		0001	Zedersee Anlagenbau SE	
100	0000201568	DE	91735245	2597046454		0001	Eichweg Kunststofftechnik GmbH & Co. KG	
100	0000201569	DE	98826504	3535843532		0001	Feldbach Zerspanung KG	
100	0000201570	DE	98914152	4257824527		0001	Reinbrück Oberflächentechnik GmbH	
100	0000201571	DE	99445854	3621975406		0001	Ulmenweg Lagertechnik GmbH & Co. KG	
100	0000201572	DE	98642336	2483811049		0001	Grünberg Bauelemente GmbH	
100	0000201573	DE	98169850	4309917798		0001	Lindenweg Druckguss GmbH	
100	0000201574	DE	94797282	8520009349		0001	Birkenhaus Präzisionsteile eG	
100	0000201575	DE	94627746	8980645790		0001	Sandburg Speditionen UG (haftungsbeschränkt)	
100	0000201576	DE	97914851	2512177043		0001	Langhof Armaturen UG (haftungsbeschränkt)	
100	0000201577	DE	98714214	6601491753		0001	Espenfels Textilien GmbH	
100	0000201579	DE	94446392	4301114938		0001	Waldhaus Speditionen GmbH & Co. KG	
100	0000201580	DE	94568862	1585743594		0001	Südsee Lebensmittel GmbH & Co. KG	
100	0000201581	DE	98654582	0527114503		0001	Altwald Hydraulik GmbH	
100	0000201582	DE	91275790	2001548745		0001	Kiefernbach Schleiftechnik UG (haftungsbeschränkt)	
100	0000201583	DE	91185089	4574171084		0001	Langdorf Lebensmittel GmbH	
100	0000201585	DE	90872840	0147593537		0001	Kiefernhaus Maschinenbau AG	
100	0000201587	DE	98551663	8296163216		0001	Brandhof Bauelemente GmbH	
100	0000201588	CH	20695	919723943244		0001	Zederheim Armaturen AG	
100	0000201589	DE	94388209	2079826407		0001	Birkenbrück Papier GmbH	
100	0000201590	DE	94710055	7533488233		0001	Holunderdorf Pumpen KGaA	
100	0000201591	DE	92004892	2972155527		0001	Rheinau Papier e.K.	
100	0000201592	DE	97691174	2773631380		0001	Falkenburg Baustoffe UG (haftungsbeschränkt)	
100	0000201593	FR	9490107848	78361615783		0001	Buchenried Stahlbau S.A.S.	
100	0000201594	DE	93042176	1797735874		0001	Nordfels Sanitärtechnik GmbH	
100	0000201595	DE	94905588	3790077278		0001	Bergmark Lagertechnik eG	
100	0000201596	DE	92608359	3005480507		0001	Nordweg Apparatebau AG	
100	0000201597	DE	95749308	8055818157		0001	Talsee Pumpen GmbH	
100	0000201598	DE	92143399	9718920261		0001	Birkenstein Stahlbau KGaA	
100	0000201599	DE	96058461	9998548037		0001	Brandfeld Bauelemente OHG	
100	0000201600	DE	90950658	6670647310		0001	Steinwald Schleiftechnik KG	
100	0000201601	DE	98143523	8337037348		0001	Südmark Bauelemente OHG	
100	0000201603	DE	94523626	5890815684		0001	Hochweg Antriebstechnik OHG	
100	0000201604	AT	26672	45088774285		0001	Rheinberg Maschinenbau KG	
100	0000201606	FR	6258254375	47016229247		0001	Altfels Speditionen S.A.S.	
100	0000201607	DE	93187960	1634054541		0001	Dornweg Fahrzeugteile e.K.	
100	0000201608	DE	98684590	2028794916		0001	Kastanienwald Verpackungen KG	
100	0000201609	DE	98298849	0906223482		0001	Dornmark Baustoffe GmbH & Co. KG	
100	0000201610	DE	97051601	0487709055		0001	Lindenried Aufzugstechnik OHG	
100	0000201612	AT	09207	47169701196		0001	Mühlbach Apparatebau AG	
100	0000201613	DE	99239617	1416012001		0001	Dornheim Speditionen GmbH	
100	0000201614	DE	98809870	0059017634		0001	Bergbrück Chemie GmbH & Co. KG	
100	0000201616	DE	94123374	7791937812		0001	Ahornhaus Recycling UG (haftungsbeschränkt)	
100	0000201617	DE	93459523	0937835191		0001	Waldfels Chemie GmbH & Co. KG	
100	0000201618	IT	8741198539	839015419807		0001	Neuwald Chemie S.r.l.	
100	0000201619	DE	95087573	1244976942		0001	Brandstein Speditionen GmbH	
100	0000201620	CH	21354	007383459574		0001	Kiefernfeld Apparatebau GmbH	
100	0000201621	DE	91806809	6869041964		0001	Grünmark Bedachungen SE	
100	0000201623	AT	15199	54326787428		0001	Waldhof Textilien GmbH	
100	0000201625	DE	97557452	0999428112		0001	Dornheim Apparatebau GmbH	
100	0000201626	FR	6574469137	44657413153		0001	Ahornried Elektrotechnik S.A.R.L.	
100	0000201627	DE	93233207	4508548580		0001	Reingrund Druckguss KGaA	
100	0000201628	DE	91940727	9925690859		0001	Buchenstein Oberflächentechnik e.K.	
100	0000201629	DE	94270589	5425290552		0001	Berntal Fahrzeugteile GmbH & Co. KG	
100	0000201630	DE	98243983	5126041764		0001	Kiefernhof Werkzeugbau KG	
100	0000201631	DE	95695475	2095264382		0001	Kastanienhof Papier GmbH & Co. KG	
100	0000201632	DE	98420941	2576122910		0001	Hochsee Fahrzeugteile SE	
100	0000201634	AT	59547	04088458379		0001	Holunderfels Chemie AG	
100	0000201636	DE	93198262	1549892788		0001	Espenwald Fahrzeugteile AG	
100	0000201637	DE	94983181	8921239183		0001	Altbach Möbelwerke GmbH	
100	0000201638	DE	99145579	6673243979		0001	Kleinbrück Dichtungstechnik GmbH	
100	0000201639	DE	93073607	2823605126		0001	Steindorf Logistik GmbH & Co. KG	
100	0000201641	DE	95654142	0513446445		0001	Kastanienried Lagertechnik KG	
100	0000201642	DE	95991112	9709991751		0001	Kiefernbrück Papier OHG	
100	0000201643	DE	99219217	6820062886		0001	Ulmendorf Klimatechnik e.K.	
100	0000201645	FR	6968920236	64975921361		0001	Erlenfels Lebensmittel S.A.R.L.	
100	0000201646	DE	92916695	3242595892		0001	Lindenfeld Industrieservice GmbH	
100	0000201647	DE	93806140	0284349074		0001	Zederbrück Bedachungen GmbH & Co. KG	
100	0000201648	IT	9181096044	948358117808		0001	Westweg Dichtungstechnik S.p.A.	
100	0000201649	DE	93844872	8133842518		0001	Rotwald Maschinenbau GmbH & Co. KG	
100	0000201650	DE	95824238	9483138596		0001	Haselfels Armaturen e.K.	
100	0000201653	FR	1497094590	37147882055		0001	Brandhaus Schleiftechnik S.A.	
100	0000201655	DE	93959917	5170660780		0001	Ulmenfels Formenbau GmbH	
100	0000201656	DE	99427938	6551856103		0001	Grünfeld Textilien KG	
100	0000201657	DE	90724196	0364091467		0001	Weidenfurt Pumpen KG	
100	0000201658	DE	92796543	2494010006		0001	Buchenweg Hydraulik GmbH	
100	0000201659	DE	93417108	1777822655		0001	Espenfels Papier GmbH & Co. KG	
100	0000201660	DE	93516291	8352418855		0001	Ahornhof Baustoffe GmbH & Co. KG	
100	0000201661	DE	94000825	2932046977		0001	Kleinhaus Klimatechnik GmbH	
100	0000201662	DE	92674114	2047882428		0001	Ulmenhof Schweißtechnik AG	
100	0000201665	DE	93844214	2670921604		0001	Lärchendorf Hydraulik GmbH	
100	0000201666	DE	92565223	2558408976		0001	Reinhof Haustechnik GmbH	
100	0000201668	DE	97325411	7938914269		0001	Kastaniensee Papier AG	
100	0000201670	DE	99522821	7686197650		0001	Steinbrück Kunststofftechnik GmbH & Co. KG	
100	0000201671	DE	99243953	5670222838		0001	Rotdorf Antriebstechnik GmbH	
100	0000201672	IT	7426186585	784678910764		0001	Lärchendorf Zerspanung S.p.A.	
100	0000201673	DE	99251785	1670301840		0001	Espenmark Sanitärtechnik GmbH	
100	0000201674	NL	LLGQ	6816497221		0001	Eichweg Speditionen N.V.	
100	0000201675	DE	90740452	6615788608		0001	Kieferntal Fahrzeugteile GmbH & Co. KG	
100	0000201676	DE	99980295	8274429009		0001	Falkenhof Behälterbau GmbH	
100	0000201677	PL	18370610	0665583109823221		0001	Südburg Fahrzeugteile S.A.	
100	0000201679	DE	97034579	6468984336		0001	Weidenbrück Fahrzeugteile AG	
100	0000201680	PL	32977606	8792577924079622		0001	Erlental Armaturen Sp. z o.o.	
100	0000201681	DE	97385772	6870821644		0001	Rottal Sanitärtechnik UG (haftungsbeschränkt)	
100	0000201682	DE	99455725	8449061094		0001	Bergburg Lebensmittel KG	
100	0000201684	DE	96542225	8134454634		0001	Sandried Logistik GmbH	
100	0000201685	NL	KSLZ	7219728205		0001	Falkenfeld Bauelemente N.V.	
100	0000201688	DE	95734571	5899190884		0001	Falkenburg Textilien GmbH & Co. KG	
100	0000201689	DE	93321227	1657351487		0001	Brandheim Antriebstechnik OHG	
100	0000201690	IT	4532688733	391008112832		0001	Eichheim Umformtechnik S.r.l.	
100	0000201691	DE	92928909	8327493439		0001	Birkenhaus Handel UG (haftungsbeschränkt)	
100	0000201692	CH	14495	094519797860		0001	Sandhof Messtechnik AG	
100	0000201693	DE	95706471	4589128817		0001	Erlenfurt Anlagenbau GmbH & Co. KG	
100	0000201694	DE	96367242	6308999662		0001	Rheinwald Dichtungstechnik GmbH	
100	0000201696	DE	97011024	3262493750		0001	Südau Aufzugstechnik KG	
100	0000201697	DE	90884945	8974608799		0001	Steinried Werkzeugbau UG (haftungsbeschränkt)	
100	0000201698	DE	92496234	9155870450		0001	Dornhof Industrieservice GmbH & Co. KG	
100	0000201700	PL	04201294	0053865032812585		0001	Reinried Schleiftechnik S.A.	
100	0000201701	CH	45773	565017810683		0001	Südhof Behälterbau AG	
100	0000201703	PL	68665111	2589452380403626		0001	Ulmengrund Systemtechnik Sp. z o.o.	
100	0000201704	NL	POSD	5719730919		0001	Rotdorf Getränke N.V.	
100	0000201705	DE	95469729	8767593419		0001	Buchenburg Schleiftechnik GmbH & Co. KG	
100	0000201706	NL	WLQX	9958783005		0001	Sandbach Messtechnik N.V.	
100	0000201709	DE	99196485	3696955907		0001	Westau Dichtungstechnik KG	
100	0000201714	DE	93799931	3309247821		0001	Kleinfurt Möbelwerke GmbH	
100	0000201715	DE	99499831	1538472946		0001	Haselau Maschinenbau GmbH	
100	0000201716	PL	83695941	0890399569402870		0001	Birkenheim Präzisionsteile Sp. z o.o.	
100	0000201717	DE	99269654	0688426113		0001	Holunderberg Kunststofftechnik GmbH	
100	0000201718	DE	96599310	8759928160		0001	Lärchenried Formenbau GmbH	
100	0000201719	AT	22859	75568163513		0001	Westwald Möbelwerke GmbH	
100	0000201720	DE	95579456	6971706379		0001	Kiefernau Möbelwerke GmbH & Co. KG	
100	0000201721	IT	7897837416	391393754507		0001	Erlenmark Lagertechnik S.p.A.	
100	0000201723	NL	YZAE	6591856136		0001	Espenberg Maschinenbau B.V.	
100	0000201724	DE	93923056	4171173613		0001	Reinweg Umformtechnik GmbH & Co. KG	
100	0000201725	DE	96075968	8811955507		0001	Harttal Schweißtechnik AG	
100	0000201726	DE	98530402	2381336248		0001	Altgrund Logistik e.K.	
100	0000201727	DE	98929999	6557553892		0001	Holunderhof Verpackungen GmbH	
100	0000201729	DE	94869098	8984067463		0001	Langheim Umformtechnik OHG	
100	0000201732	AT	66526	39874796190		0001	Hochstein Maschinenbau GmbH	
100	0000201733	DE	91044208	4576022596		0001	Gründorf Papier GmbH	
100	0000201734	DE	93486438	9520333174		0001	Langfels Bauelemente GmbH	
100	0000201735	AT	87904	88971827367		0001	Lärchenburg Pumpen GmbH	
100	0000201736	DE	91979369	7517910867		0001	Espenbach Papier GmbH & Co. KG	
100	0000201738	DE	99919429	5058741700		0001	Brandsee Kunststofftechnik GmbH & Co. KG	
100	0000201739	DE	95104105	5026402380		0001	Reindorf Präzisionsteile GmbH	
100	0000201740	DE	92415434	5329010629		0001	Hochtal Antriebstechnik GmbH	
100	0000201741	DE	96747405	5822491130		0001	Steinried Dichtungstechnik e.K.	
100	0000201742	DE	90798137	1021046177		0001	Ulmenau Baustoffe GmbH & Co. KG	
100	0000201743	PL	78893152	5704448605580937		0001	Bernried Industrieservice Sp. z o.o.	
100	0000201745	DE	97946998	9721551843		0001	Hochgrund Systemtechnik GmbH	
100	0000201747	DE	94490146	5055562965		0001	Kleinwald Lebensmittel e.K.	
100	0000201748	DE	95574104	1115783512		0001	Mühlstein Antriebstechnik UG (haftungsbeschränkt)	
100	0000201751	IT	6725874965	275806794000		0001	Espental Papier S.p.A.	
100	0000201752	DE	99795442	2102717161		0001	Weißhaus Industrieservice GmbH	
100	0000201753	DE	93250032	0006444426		0001	Brandberg Druckguss GmbH	
100	0000201754	DE	93679866	7586473421		0001	Birkenheim Dichtungstechnik GmbH	
100	0000201755	DE	96479581	3603402716		0001	Berggrund Dichtungstechnik KGaA	
100	0000201756	DE	96431003	9685120438		0001	Lindenbrück Metallbau e.K.	
100	0000201757	DE	90644528	5285996252		0001	Dornbrück Chemie GmbH	
100	0000201759	DE	99644726	7598962144		0001	Rheinburg Umformtechnik GmbH & Co. KG	
100	0000201760	DE	92644274	2647103340		0001	Birkendorf Bedachungen GmbH	
100	0000201761	IT	8917078800	855061525543		0001	Espenburg Dichtungstechnik S.p.A.	
100	0000201763	DE	97948532	0842091974		0001	Rotwald Messtechnik GmbH	
100	0000201764	DE	93105278	9427611914		0001	Sandgrund Apparatebau GmbH & Co. KG	
100	0000201765	DE	92527685	3224914927		0001	Weidensee Lagertechnik GmbH	
100	0000201766	DE	92800102	1375341963		0001	Rotdorf Lagertechnik GmbH	
100	0000201767	DE	90896310	0518242452		0001	Westau Systemtechnik SE	
100	0000201768	IT	1402137089	261512831671		0001	Hartwald Apparatebau S.r.l.	
100	0000201769	DE	91121083	8518336698		0001	Hartfeld Zerspanung GmbH	
100	0000201770	PL	44171067	7082673201742182		0001	Fichtengrund Fördertechnik S.A.	
100	0000201772	DE	93882962	4092483279		0001	Birkenweg Textilien GmbH	
100	0000201773	DE	90973621	0366061465		0001	Weißheim Zerspanung e.K.	
100	0000201774	IT	5991603420	651024248730		0001	Lärchenried Apparatebau S.p.A.	
100	0000201775	DE	97348623	8902824792		0001	Lärchenweg Handel GmbH & Co. KG	
100	0000201776	DE	94082951	6738757781		0001	Falkenwald Textilien GmbH	
100	0000201778	DE	95069444	6340704725		0001	Bergstein Lebensmittel eG	
100	0000201782	CH	07947	696330306850		0001	Eichheim Druckguss GmbH	
100	0000201783	DE	97100521	9337548258		0001	Altau Getränke GmbH & Co. KG	
100	0000201784	DE	91363427	8027143698		0001	Hartheim Logistik KGaA	
100	0000201785	DE	97479690	2418570625		0001	Mühlstein Schleiftechnik GmbH	
100	0000201786	DE	91043523	8639592549		0001	Eichgrund Sanitärtechnik SE	
100	0000201787	AT	13657	08046473802		0001	Zederhaus Lagertechnik AG	
100	0000201789	DE	97249260	2767988184		0001	Altgrund Haustechnik GmbH	
100	0000201790	DE	92092690	4470531229		0001	Kiefernfurt Dichtungstechnik OHG	
100	0000201791	DE	99685770	6306902778		0001	Rotbach Klimatechnik GmbH	
100	0000201792	DE	99519181	2837669905		0001	Waldweg Oberflächentechnik GmbH	
100	0000201794	DE	92276748	1947891539		0001	Ahornsee Lagertechnik GmbH & Co. KG	
100	0000201795	DE	97044395	5040993406		0001	Sandtal Zerspanung UG (haftungsbeschränkt)	
100	0000201797	DE	94299764	2265602412		0001	Ahorntal Druckguss AG	
100	0000201798	DE	98485626	8861343956		0001	Altried Umformtechnik OHG	
100	0000201799	PL	30164594	7485734323618484		0001	Kleinbrück Fördertechnik Sp. z o.o.	
100	0000201801	DE	98036835	6895343666		0001	Kiefernfurt Lagertechnik OHG	
100	0000201802	CH	79025	389352674911		0001	Erlenbach Lagertechnik GmbH	
100	0000201803	AT	55753	33766818989		0001	Hochheim Systemtechnik KG	
100	0000201804	DE	90167898	6084634599		0001	Bergfels Systemtechnik e.K.	
100	0000201805	IT	6814929105	925445706652		0001	Falkenmark Apparatebau S.r.l.	
100	0000201806	DE	99127297	2572351628		0001	Steinbrück Dichtungstechnik GmbH & Co. KG	
100	0000201808	DE	93598663	2683419975		0001	Reinsee Schweißtechnik GmbH	
100	0000201809	DE	98480773	6335404643		0001	Holunderfels Logistik GmbH	
100	0000201810	CH	21493	054854848249		0001	Dornwald Stahlbau AG	
100	0000201811	IT	3337947245	238318873007		0001	Reinmark Fahrzeugteile S.r.l.	
100	0000201812	DE	95412981	9611897557		0001	Ulmenried Papier AG	
100	0000201813	DE	97047395	6556758913		0001	Buchenfeld Haustechnik GmbH & Co. KG	
100	0000201814	DE	99235150	9069629937		0001	Espenried Zerspanung AG	
100	0000201816	DE	93825362	6857717630		0001	Haselwald Werkzeugbau AG	
100	0000201817	DE	93142764	0321942266		0001	Nordberg Getränke eG	
100	0000201818	DE	97066125	3334329125		0001	Waldweg Baustoffe eG	
100	0000201820	DE	99459669	8236621377		0001	Sandgrund Industrieservice GmbH	
100	0000201824	DE	94261918	8146803752		0001	Ulmenhof Oberflächentechnik SE	
100	0000201825	DE	93350066	1540349730		0001	Lindenhaus Anlagenbau e.K.	
100	0000201826	DE	95054431	2752684913		0001	Feldheim Getränke e.K.	
100	0000201827	DE	96987778	6654476060		0001	Grünwald Oberflächentechnik GmbH	
100	0000201829	DE	90790176	6956670120		0001	Bernmark Getränke AG	
100	0000201833	DE	96421246	3819455655		0001	Espenhaus Metallbau GmbH & Co. KG	
100	0000201834	NL	WZMT	5023626517		0001	Lärchenfels Handel N.V.	
100	0000201835	DE	94918008	3000174163		0001	Weidengrund Industrieservice GmbH	
100	0000201838	DE	97260809	6491463664		0001	Westburg Formenbau GmbH	
100	0000201839	DE	96703638	5703024895		0001	Buchental Lebensmittel AG	
100	0000201840	IT	5201794248	006874783990		0001	Erlengrund Metallbau S.p.A.	
100	0000201841	DE	93684068	9371491315		0001	Ahornfels Druckguss AG	
100	0000201842	DE	99174946	3890155339		0001	Reinweg Industrieservice eG	
100	0000201843	DE	93952986	5780317070		0001	Kastanienstein Sanitärtechnik GmbH & Co. KG	
100	0000201848	DE	95529310	2124003342		0001	Reinfeld Recycling AG	
100	0000201849	DE	98415796	6218489365		0001	Rheinfurt Metallbau GmbH & Co. KG	
100	0000201850	DE	97445518	1301137263		0001	Mühlau Verpackungen SE	
100	0000201851	DE	90311805	3329592058		0001	Reinsee Armaturen GmbH	
100	0000201853	FR	4552413912	11869025344		0001	Hochhaus Haustechnik S.A.	
100	0000201855	DE	97687932	2189656415		0001	Eichstein Verpackungen GmbH	
100	0000201856	DE	96038903	6260348100		0001	Erlenwald Oberflächentechnik GmbH & Co. KG	
100	0000201857	DE	98233684	6411664449		0001	Buchenau Antriebstechnik GmbH	
100	0000201859	DE	92481860	5736671487		0001	Langwald Antriebstechnik KG	
100	0000201860	DE	98712868	8827400549		0001	Hochried Hydraulik eG	
100	0000201862	DE	98589527	7015453222		0001	Lärchenfeld Fördertechnik KG	
100	0000201863	DE	92913272	4522454140		0001	Fichtenburg Oberflächentechnik GmbH & Co. KG	
100	0000201864	DE	96055281	8435156590		0001	Brandsee Stahlbau GmbH	
100	0000201865	IT	4417241176	154666492780		0001	Dorntal Präzisionsteile S.r.l.	
100	0000201867	DE	99458000	8963393715		0001	Haselheim Bauelemente GmbH	
100	0000201868	AT	81673	91476135636		0001	Buchensee Metallbau KG	
100	0000201870	AT	41334	11692312654		0001	Lärchenberg Haustechnik AG	
100	0000201877	DE	96052778	2479269455		0001	Eichfeld Stahlbau GmbH & Co. KG	
100	0000201881	AT	11443	05744777611		0001	Steinheim Präzisionsteile AG	
100	0000201882	DE	91765683	0796391047		0001	Weidenbrück Möbelwerke AG	
100	0000201883	DE	91658028	7074854021		0001	Mühlried Haustechnik GmbH	
100	0000201885	DE	97954761	6691158263		0001	Ulmenbach Antriebstechnik GmbH	
100	0000201886	DE	91506144	3350805482		0001	Kastanienberg Textilien KG	
100	0000201888	PL	98742422	6666556041667103		0001	Mühlfels Bedachungen S.A.	
100	0000201889	DE	93704776	9276814585		0001	Westdorf Pumpen e.K.	
100	0000201890	DE	95390838	6455879748		0001	Sandbach Sanitärtechnik KG	
100	0000201891	PL	82377491	8257639646921922		0001	Espental Maschinenbau S.A.	
100	0000201892	DE	94092966	8889732941		0001	Altbrück Armaturen GmbH & Co. KG	
