MANDT	KUNNR	BANKS	BANKL	BANKN	BKONT	BVTYP	KOINH	XEZER
100	0000101832	AT	38029	33310717402		0001	Haselfeld Armaturen KG	
100	0000101834	DE	97393991	1075341271		0001	Steinmark Antriebstechnik KG	
100	0000101835	DE	90596773	8111648083		0001	Südweg Fahrzeugteile GmbH	
100	0000101839	DE	93336397	5289773929		0001	Weißbach Kunststofftechnik SE	
100	0000101840	FR	8450603239	75120631091		0001	Steintal Stahlbau S.A.S.	
100	0000101841	DE	93120432	8386342855		0001	Rotsee Druckguss GmbH	
100	0000101843	FR	2048240289	22665252692		0001	Ulmenheim Apparatebau S.A.R.L.	
100	0000101844	DE	97613583	4360279184		0001	Lindenweg Verpackungen KG	
100	0000101845	DE	96461682	5820022602		0001	Brandried Schweißtechnik GmbH	
100	0000101846	DE	92545022	5956962517		0001	Espenau Behälterbau UG (haftungsbeschränkt)	
100	0000101848	DE	90767508	1663002507		0001	Holunderhof Aufzugstechnik GmbH	
100	0000101849	DE	99027630	9340505755		0001	Kastanienbrück Anlagenbau eG	
100	0000101850	DE	94517468	1698017708		0001	Hartsee Logistik KGaA	
100	0000101851	DE	96689808	1809096040		0001	Südried Kunststofftechnik AG	
100	0000101852	DE	95528584	0795364439		0001	Grünberg Apparatebau AG	
100	0000101854	DE	96303191	1725163637		0001	Haseldorf Speditionen GmbH	
100	0000101855	DE	94060836	9568163951		0001	Feldwald Metallbau UG (haftungsbeschränkt)	
100	0000101857	DE	99743545	2154739874		0001	Lindenstein Systemtechnik KGaA	
100	0000101858	DE	96045421	7774381195		0001	Espenfurt Speditionen GmbH & Co. KG	
100	0000101859	DE	96782013	7215512012		0001	Kastanienwald Metallbau GmbH	
100	0000101861	NL	IDXJ	5514099806		0001	Haselried Logistik N.V.	
100	0000101863	PL	47141274	1759625153465363		0001	Lärchenweg Lagertechnik S.A.	
100	0000101865	DE	99372911	6616879961		0001	Falkensee Handel eG	
100	0000101866	DE	97045543	2452127347		0001	Haselau Armaturen OHG	
100	0000101869	DE	99174588	1085691671		0001	Birkenbach Chemie KG	
100	0000101871	DE	94239431	8631327712		0001	Espenau Handel GmbH & Co. KG	
100	0000101872	DE	92893527	3883377590		0001	Waldsee Stahlbau UG (haftungsbeschränkt)	
100	0000101874	DE	91687723	1571788796		0001	Eichbach Chemie GmbH	
100	0000101878	DE	94381796	9124175348		0001	Nordmark Baustoffe GmbH	
100	0000101879	DE	98770643	8218626547		0001	Eichdorf Baustoffe KG	
100	0000101886	DE	91862005	5786965502		0001	Reinheim Industrieservice GmbH	
100	0000101887	DE	95941159	7301158017		0001	Ahornwald Handel AG	
100	0000101888	DE	94160650	6214066771		0001	Birkenfurt Recycling GmbH	
100	0000101889	DE	97110879	8954902738		0001	Kiefernhaus Papier GmbH & Co. KG	
100	0000101891	CH	88624	876146018813		0001	Bernweg Druckguss AG	
100	0000101893	DE	92084257	5171220983		0001	Neuweg Speditionen OHG	
100	0000101894	DE	94215466	4806852227		0001	Sandtal Industrieservice OHG	
100	0000101895	DE	91506095	2229206566		0001	Waldtal Bauelemente GmbH	
100	0000101897	DE	96937415	0146315406		0001	Rheinberg Apparatebau eG	
100	0000101899	DE	99528898	1070213767		0001	Nordberg Sanitärtechnik OHG	
100	0000101901	DE	98054903	2446814842		0001	Fichtental Lagertechnik GmbH	
100	0000101903	DE	98862125	1856182379		0001	Holunderstein Bedachungen GmbH & Co. KG	
100	0000101904	DE	90699006	6721031949		0001	Altried Baustoffe OHG	
100	0000101905	DE	97818799	6070003852		0001	Haselhof Hydraulik GmbH	
100	0000101907	PL	53482009	8708972936015621		0001	Bernbach Recycling S.A.	
100	0000101908	NL	LJHM	0988286064		0001	Eichfeld Textilien B.V.	
100	0000101910	DE	91300979	4765964185		0001	Haselstein Lebensmittel GmbH & Co. KG	
100	0000101911	PL	44182958	7494725052755593		0001	Lärchensee Kunststofftechnik S.A.	
100	0000101914	DE	96567099	5860161000		0001	Weißau Armaturen e.K.	
100	0000101916	DE	91334441	2689292486		0001	Buchenberg Behälterbau KG	
100	0000101917	DE	91115735	2175613700		0001	Weißfels Speditionen KG	
100	0000101922	DE	94214075	0301913547		0001	Brandgrund Hydraulik GmbH & Co. KG	
100	0000101923	IT	1140963198	172671200851		0001	Lärchensee Klimatechnik S.r.l.	
100	0000101925	DE	90033764	4872356288		0001	Neugrund Anlagenbau SE	
100	0000101927	DE	97706445	7434205269		0001	Kiefernhaus Dichtungstechnik GmbH & Co. KG	
100	0000101930	DE	96360098	3990253377		0001	Lindenbach Klimatechnik GmbH & Co. KG	
100	0000101932	DE	95509098	1077761229		0001	Westwald Aufzugstechnik GmbH	
100	0000101933	DE	94456401	5492241715		0001	Berntal Dichtungstechnik GmbH	
100	0000101934	NL	ATSY	4652285041		0001	Weißtal Stahlbau B.V.	
100	0000101936	DE	94001557	0887034010		0001	Bergbach Lagertechnik UG (haftungsbeschränkt)	
100	0000101940	DE	95278170	0400004446		0001	Altau Dichtungstechnik GmbH	
100	0000101941	DE	99257108	6116460406		0001	Holundertal Systemtechnik GmbH	
100	0000101942	CH	82611	627162758599		0001	Brandheim Getränke GmbH	
100	0000101943	IT	0420320093	050946812134		0001	Zederbrück Messtechnik S.r.l.	
100	0000101945	FR	5956946056	14399744128		0001	Espenberg Sanitärtechnik S.A.S.	
100	0000101947	DE	99721685	7961332600		0001	Talhaus Werkzeugbau e.K.	
100	0000101948	DE	97731345	9167930603		0001	Grünheim Kunststofftechnik SE	
100	0000101950	DE	95320971	9649938789		0001	Brandstein Klimatechnik KG	
100	0000101951	AT	75604	80688596883		0001	Südau Metallbau GmbH	
100	0000101952	DE	94110720	9675055565		0001	Ostwald Stahlbau GmbH	
100	0000101953	DE	93099489	9752802994		0001	Talbrück Armaturen eG	
100	0000101954	DE	92369576	5830688657		0001	Espenbach Zerspanung GmbH & Co. KG	
100	0000101955	DE	97321726	9493553625		0001	Haselau Umformtechnik GmbH	
100	0000101956	DE	91976485	1213779818		0001	Rotburg Speditionen eG	
100	0000101957	DE	91064941	4843407186		0001	Steinstein Maschinenbau KGaA	
100	0000101958	PL	22742984	5768410146357959		0001	Birkenau Formenbau S.A.	
100	0000101960	DE	97644834	9905917974		0001	Talstein Apparatebau KGaA	
100	0000101961	DE	98853292	8035557896		0001	Nordfeld Behälterbau GmbH & Co. KG	
100	0000101964	DE	93123912	2835829754		0001	Nordheim Pumpen AG	
100	0000101966	DE	90679376	9095778667		0001	Hochsee Fördertechnik GmbH & Co. KG	
100	0000101968	DE	93491898	0073176089		0001	Langbach Schweißtechnik GmbH	
100	0000101969	FR	4200397079	07045929511		0001	Kastanienberg Hydraulik S.A.	
100	0000101971	AT	25563	28981731002		0001	Altheim Bedachungen AG	
100	0000101972	IT	6872201750	357109586408		0001	Weißdorf Oberflächentechnik S.p.A.	
100	0000101973	DE	93666256	5053138380		0001	Kleinfurt Stahlbau GmbH	
100	0000101974	CH	26184	166635117813		0001	Eichsee Anlagenbau GmbH	
100	0000101975	DE	93308409	5631384280		0001	Fichtenfeld Formenbau SE	
100	0000101977	DE	92352458	1120922899		0001	Lärchenried Werkzeugbau KG	
100	0000101980	DE	93019784	7259191975		0001	Neuried Aufzugstechnik e.K.	
100	0000101981	DE	94727017	0326398062		0001	Lärchenmark Hydraulik GmbH	
100	0000101983	DE	93503952	6911333308		0001	Kastanienhof Stahlbau AG	
100	0000101985	DE	92885121	0356811109		0001	Weidengrund Armaturen GmbH & Co. KG	
100	0000101986	DE	94378735	3232985126		0001	Langmark Metallbau GmbH	
100	0000101987	DE	98075647	2190975847		0001	Steinstein Chemie KGaA	
100	0000101988	DE	90009518	0511015959		0001	Fichtenried Industrieservice OHG	
100	0000101991	DE	94405243	3031344057		0001	Talberg Präzisionsteile GmbH	
100	0000101992	PL	38712465	7918874001355624		0001	Weißsee Antriebstechnik S.A.	
100	0000101993	DE	97768281	2145211702		0001	Buchenhof Stahlbau e.K.	
100	0000101994	DE	94495264	1061614925		0001	Feldau Baustoffe SE	
100	0000101996	DE	97783680	5808371333		0001	Erlenfeld Behälterbau GmbH & Co. KG	
100	0000101997	DE	92755004	8591144490		0001	Langtal Speditionen KGaA	
100	0000101998	DE	97213185	9819524067		0001	Ahornheim Oberflächentechnik e.K.	
100	0000101999	DE	92815429	7069930612		0001	Rheinried Systemtechnik OHG	
100	0000102000	DE	96755327	5713128933		0001	Brandbach Speditionen GmbH	
100	0000102002	IT	7886651505	309243072919		0001	Dornburg Pumpen S.r.l.	
100	0000102004	AT	75602	58588030082		0001	Rheinbach Oberflächentechnik KG	
100	0000102005	DE	98818652	0933408765		0001	Steinheim Textilien UG (haftungsbeschränkt)	
100	0000102006	NL	CQWR	6535976599		0001	Bergstein Behälterbau B.V.	
100	0000102017	DE	92401440	8036802502		0001	Bergfurt Oberflächentechnik GmbH & Co. KG	
100	0000102020	DE	99769766	1934297019		0001	Erlenmark Hydraulik GmbH & Co. KG	
100	0000102021	DE	96385871	9342000728		0001	Langbach Textilien GmbH & Co. KG	
100	0000102023	DE	92924271	0729570725		0001	Südbrück Recycling eG	
100	0000102025	DE	98523970	0195758547		0001	Espenried Haustechnik KGaA	
100	0000102026	DE	91793305	9995177286		0001	Erlenberg Lagertechnik GmbH	
100	0000102027	DE	94498061	8082967440		0001	Grüntal Systemtechnik OHG	
100	0000102029	AT	10982	92573509596		0001	Reinmark Haustechnik AG	
100	0000102032	CH	06623	113780516008		0001	Sandgrund Möbelwerke AG	
100	0000102033	DE	94244061	0004720012		0001	Gründorf Aufzugstechnik GmbH	
100	0000102034	DE	91396682	0473987745		0001	Talburg Oberflächentechnik GmbH	
100	0000102035	DE	92973850	3778266805		0001	Haselsee Textilien SE	
100	0000102036	DE	91727527	2228796760		0001	Neumark Dichtungstechnik GmbH	
100	0000102038	DE	91374153	0917438319		0001	Südgrund Fördertechnik AG	
100	0000102039	DE	99059168	1053996915		0001	Waldberg Schleiftechnik KG	
100	0000102041	DE	92080053	8773528343		0001	Erlenbach Behälterbau KGaA	
100	0000102045	IT	8879459595	960566809467		0001	Rotberg Metallbau S.p.A.	
100	0000102046	DE	98516551	2839876470		0001	Südhaus Logistik GmbH	
100	0000102051	DE	91170447	2740508064		0001	Fichtendorf Papier GmbH	
100	0000102052	NL	DLOX	2715288100		0001	Lärchensee Formenbau N.V.	
100	0000102053	DE	94775232	2485405310		0001	Zederau Antriebstechnik e.K.	
100	0000102057	DE	98643936	2485668593		0001	Steinheim Stahlbau UG (haftungsbeschränkt)	
100	0000102058	PL	53840719	0711122132846176		0001	Falkenfels Bauelemente S.A.	
100	0000102062	DE	92330823	1389230466		0001	Erlenstein Speditionen GmbH	
100	0000102067	DE	99817153	5391827668		0001	Waldburg Bauelemente UG (haftungsbeschränkt)	
100	0000102068	DE	91506164	5760386079		0001	Espenfels Pumpen OHG	
100	0000102069	DE	99030195	6011785858		0001	Haselbrück Bedachungen GmbH & Co. KG	
100	0000102072	DE	95966992	5225366300		0001	Ulmenau Bauelemente GmbH	
100	0000102076	PL	28364622	9099253894681135		0001	Birkenfurt Textilien Sp. z o.o.	
100	0000102079	DE	90088495	4766103916		0001	Dornried Haustechnik AG	
100	0000102081	NL	VHFS	0399649099		0001	Weidenweg Verpackungen B.V.	
100	0000102082	DE	94120603	9218448143		0001	Kastanienhaus Armaturen KGaA	
100	0000102083	DE	91316369	7436107009		0001	Holunderfurt Armaturen OHG	
100	0000102084	DE	99739123	9427719894		0001	Haselstein Formenbau GmbH	
100	0000102086	DE	96559398	5880366468		0001	Langsee Hydraulik KGaA	
100	0000102088	DE	98126368	8592908826		0001	Weidenwald Werkzeugbau e.K.	
100	0000102089	NL	CMUE	8775449169		0001	Kastanienstein Logistik B.V.	
100	0000102090	NL	NSPI	9609382949		0001	Kleinfeld Speditionen B.V.	
100	0000102091	DE	99573915	3815602745		0001	Steinhaus Behälterbau KG	
100	0000102092	AT	52043	15251981055		0001	Feldsee Messtechnik AG	
100	0000102093	DE	97159096	3269002205		0001	Neufels Lagertechnik GmbH & Co. KG	
100	0000102095	FR	5197474063	59577722809		0001	Westheim Druckguss S.A.	
100	0000102096	FR	0532191033	07634042400		0001	Altried Haustechnik S.A.R.L.	
100	0000102098	DE	91536074	8836685985		0001	Erlenhaus Sanitärtechnik AG	
100	0000102099	DE	99791939	5096304812		0001	Kastanienheim Haustechnik eG	
100	0000102100	DE	91770667	7448582384		0001	Westdorf Systemtechnik GmbH	
100	0000102104	NL	GMLV	2382607660		0001	Holundergrund Logistik N.V.	
100	0000102105	DE	97292001	0620883906		0001	Talau Umformtechnik OHG	
100	0000102106	IT	1749583874	726588847040		0001	Weißsee Bedachungen S.p.A.	
100	0000102107	DE	94207184	7055518850		0001	Sandstein Werkzeugbau GmbH	
100	0000102110	DE	96358265	2183109269		0001	Grüntal Textilien GmbH	
100	0000102112	AT	33694	76008492761		0001	Kiefernfurt Lebensmittel GmbH	
100	0000102113	NL	CPVW	2544134492		0001	Mühlberg Werkzeugbau B.V.	
100	0000102114	DE	95301886	1122201370		0001	Lärchenfeld Formenbau GmbH	
100	0000102118	NL	EEKD	5492055716		0001	Kleinhaus Möbelwerke N.V.	
100	0000102120	DE	94414930	6136459844		0001	Ulmenberg Bedachungen e.K.	
100	0000102122	DE	90047508	6112487380		0001	Waldweg Industrieservice GmbH & Co. KG	
100	0000102126	DE	95303314	9682314308		0001	Kleinfels Aufzugstechnik UG (haftungsbeschränkt)	
100	0000102128	AT	94072	77410261219		0001	Haselweg Fahrzeugteile KG	
100	0000102129	DE	98865832	1736353828		0001	Kleinberg Oberflächentechnik GmbH	
100	0000102132	DE	99139270	8290169010		0001	Feldtal Anlagenbau GmbH	
100	0000102133	NL	OVHR	5744456442		0001	Lärchenhaus Recycling N.V.	
100	0000102134	DE	99706272	0501970793		0001	Talfeld Logistik GmbH	
100	0000102136	DE	96642671	0739944349		0001	Ostau Dichtungstechnik AG	
100	0000102137	DE	99216978	6867703094		0001	Zederbach Maschinenbau KG	
100	0000102139	DE	99505356	6960341594		0001	Birkengrund Bauelemente GmbH	
100	0000102141	DE	90782159	3128703876		0001	Nordweg Getränke GmbH & Co. KG	
100	0000102142	DE	98861034	3752652651		0001	Ulmenmark Baustoffe KG	
100	0000102153	DE	93459872	1696218104		0001	Waldau Lagertechnik GmbH	
100	0000102155	DE	96528703	7911376017		0001	Feldwald Aufzugstechnik eG	
100	0000102156	DE	99096551	3741676865		0001	Ahornbrück Armaturen GmbH	
100	0000102157	DE	97413024	3521346241		0001	Espenbrück Bedachungen GmbH & Co. KG	
100	0000102158	IT	1244942907	186021111875		0001	Kleinbach Stahlbau S.r.l.	
100	0000102159	DE	94762233	7534874484		0001	Westwald Haustechnik GmbH	
100	0000102160	DE	96013793	2331685987		0001	Mühlwald Logistik GmbH & Co. KG	
100	0000102166	DE	92669079	2962286581		0001	Rheinhaus Recycling GmbH	
100	0000102167	DE	94445939	9693035345		0001	Birkenmark Kunststofftechnik GmbH & Co. KG	
100	0000102171	DE	94895586	4288458562		0001	Kiefernbach Fahrzeugteile UG (haftungsbeschränkt)	
100	0000102173	CH	84869	614443855257		0001	Feldheim Klimatechnik AG	
100	0000102174	DE	97772048	0715014071		0001	Südfels Verpackungen GmbH	
100	0000102178	DE	90345410	4931633780		0001	Nordfurt Haustechnik GmbH	
100	0000102179	DE	90629281	3856809471		0001	Rotweg Pumpen KGaA	
100	0000102180	NL	LANC	0286399390		0001	Kiefernmark Elektrotechnik B.V.	
100	0000102183	DE	96191600	0833136429		0001	Erlenbrück Verpackungen GmbH	
100	0000102184	DE	91352596	6293193193		0001	Kleingrund Lagertechnik GmbH & Co. KG	
100	0000102185	DE	97633324	6611884456		0001	Grünstein Lagertechnik OHG	
100	0000102190	PL	98904772	5986922364810823		0001	Steinhaus Handel S.A.	
100	0000102191	DE	97943854	7585795340		0001	Gründorf Haustechnik eG	
100	0000102193	DE	90777108	9611217759		0001	Falkenweg Messtechnik GmbH & Co. KG	
100	0000102194	DE	92635164	9216943152		0001	Weißfurt Druckguss GmbH & Co. KG	
100	0000102195	CH	20777	249055019683		0001	Kiefernhof Messtechnik AG	
100	0000102196	DE	98874985	9394491436		0001	Neufeld Oberflächentechnik e.K.	
100	0000102197	DE	90777986	7973733274		0001	Reinweg Bauelemente GmbH & Co. KG	
100	0000102198	DE	97988865	6934640163		0001	Neufurt Stahlbau GmbH	
100	0000102200	DE	97250020	6773896772		0001	Ahornbrück Maschinenbau eG	
100	0000102201	DE	92374937	4995021582		0001	Hochau Sanitärtechnik GmbH	
100	0000102202	AT	56780	98833039623		0001	Brandberg Industrieservice GmbH	
100	0000102205	DE	90065578	5854148770		0001	Altau Textilien GmbH	
100	0000102207	PL	89858024	6580445303893981		0001	Ostdorf Lagertechnik Sp. z o.o.	
100	0000102208	NL	XGHZ	9359156148		0001	Talweg Bauelemente N.V.	
100	0000102209	IT	2599315530	681097317408		0001	Weidenmark Druckguss S.p.A.	
100	0000102210	DE	93374762	9807886572		0001	Ostgrund Baustoffe GmbH	
100	0000102215	DE	97631647	9732310440		0001	Weidenmark Maschinenbau GmbH	
100	0000102218	IT	0862077271	931598117784		0001	Weißtal Recycling S.r.l.	
100	0000102219	NL	OVBV	3415511378		0001	Reinbrück Kunststofftechnik B.V.	
100	0000102223	PL	00890462	5206337868764585		0001	Holunderberg Elektrotechnik Sp. z o.o.	
100	0000102224	IT	4603286989	089730021099		0001	Nordgrund Schweißtechnik S.p.A.	
100	0000102225	DE	92687853	7942889446		0001	Erlenmark Oberflächentechnik GmbH	
100	0000102226	DE	99782626	8130851913		0001	Langhof Sanitärtechnik GmbH & Co. KG	
100	0000102227	DE	96671591	0898076883		0001	Steinbach Logistik GmbH	
100	0000102229	FR	2281241178	39202704988		0001	Westweg Präzisionsteile S.A.	
100	0000102230	DE	90371642	6266545517		0001	Grünmark Handel GmbH	
100	0000102233	DE	90425253	5128249238		0001	Zederfeld Aufzugstechnik OHG	
100	0000102235	CH	98827	460222480757		0001	Feldtal Chemie GmbH	
100	0000102236	DE	92327845	1390862900		0001	Buchengrund Systemtechnik GmbH	
100	0000102239	DE	92412916	0117260522		0001	Dornau Bauelemente GmbH & Co. KG	
100	0000102240	DE	94560795	2071352976		0001	Altweg Elektrotechnik GmbH	
100	0000102242	DE	92243697	4517014491		0001	Grünbach Klimatechnik GmbH & Co. KG	
100	0000102244	AT	14387	14135697765		0001	Südberg Bauelemente AG	
100	0000102245	DE	97486031	0440346358		0001	Bernsee Möbelwerke eG	
100	0000102246	DE	91229721	1129457290		0001	Erlenberg Pumpen AG	
100	0000102247	DE	93984468	0687104216		0001	Weißheim Oberflächentechnik GmbH	
100	0000102248	DE	95597919	0732270842		0001	Dornwald Chemie GmbH	
100	0000102249	CH	21454	865320187181		0001	Kleinheim Industrieservice GmbH	
100	0000102250	DE	98225172	2897428245		0001	Ahornfeld Handel UG (haftungsbeschränkt)	
100	0000102251	DE	92490996	0525905721		0001	Nordberg Lebensmittel AG	
100	0000102252	NL	EQVS	2818825551		0001	Birkenberg Fördertechnik N.V.	
100	0000102254	NL	WYKB	6273376516		0001	Feldhaus Zerspanung N.V.	
100	0000102255	AT	30824	91098167092		0001	Mühlburg Fahrzeugteile GmbH	
100	0000102257	DE	99498991	5450774345		0001	Westsee Schleiftechnik OHG	
100	0000102258	DE	99871109	7864956210		0001	Berghaus Oberflächentechnik GmbH	
100	0000102259	DE	98612795	7051204865		0001	Grünau Logistik GmbH & Co. KG	
100	0000102261	DE	97476560	1199284239		0001	Falkenweg Lagertechnik GmbH	
100	0000102262	FR	5445989873	70999304397		0001	Lärchendorf Präzisionsteile S.A.	
100	0000102263	FR	4729133609	59154970427		0001	Haselried Systemtechnik S.A.S.	
100	0000102265	DE	94707892	6416219971		0001	Zederfurt Papier GmbH	
100	0000102266	DE	92254639	3831075571		0001	Espenried Dichtungstechnik GmbH	
100	0000102267	DE	93511523	9386398758		0001	Lindenfeld Klimatechnik GmbH	
100	0000102268	FR	3097096597	60116090472		0001	Birkenfeld Anlagenbau S.A.S.	
100	0000102269	DE	91495904	4767237908		0001	Espenfurt Lebensmittel GmbH	
100	0000102270	DE	94049134	8295904902		0001	Haselried Speditionen GmbH	
100	0000102271	DE	92903360	4272170817		0001	Grünbrück Stahlbau SE	
100	0000102273	DE	90249629	2609235637		0001	Hartgrund Sanitärtechnik e.K.	
100	0000102274	DE	99676636	5604902805		0001	Nordweg Klimatechnik KGaA	
100	0000102276	DE	95734358	3214704001		0001	Lindenwald Hydraulik UG (haftungsbeschränkt)	
100	0000102277	DE	93547651	1656598033		0001	Hartau Kunststofftechnik GmbH	
100	0000102279	DE	93588290	2214219475		0001	Espenberg Metallbau GmbH	
100	0000102280	DE	95582373	4595283590		0001	Feldfeld Schleiftechnik GmbH	
100	0000102281	DE	93816203	1727062944		0001	Bergdorf Druckguss GmbH & Co. KG	
100	0000102282	AT	27738	56631310421		0001	Dornwald Messtechnik GmbH	
100	0000102283	DE	93710631	6020174026		0001	Birkenhof Haustechnik GmbH & Co. KG	
100	0000102284	DE	97719014	4832891730		0001	Lärchenbrück Chemie KG	
100	0000102286	DE	98680268	3312888817		0001	Ostburg Baustoffe UG (haftungsbeschränkt)	
100	0000102287	DE	93117902	2313992266		0001	Eichtal Messtechnik eG	
100	0000102289	DE	94034709	1537326889		0001	Sandwald Dichtungstechnik AG	
100	0000102290	DE	93210370	6911050588		0001	Dornau Apparatebau GmbH & Co. KG	
100	0000102291	DE	91038877	8660516846		0001	Weidental Klimatechnik UG (haftungsbeschränkt)	
100	0000102297	DE	95347972	2627053561		0001	Grünheim Druckguss GmbH	
100	0000102298	DE	98034664	8603943868		0001	Lärchensee Industrieservice UG (haftungsbeschränkt)	
100	0000102300	DE	90256183	8784205329		0001	Eichbrück Behälterbau GmbH	
100	0000102301	DE	97407204	8095202015		0001	Lärchenfels Armaturen AG	
100	0000102302	AT	56417	41665658048		0001	Rheinstein Armaturen KG	
100	0000102303	DE	93873267	9694053259		0001	Dornhof Kunststofftechnik GmbH	
100	0000102305	DE	93204705	0864716095		0001	Grünburg Dichtungstechnik KG	
100	0000102308	DE	99503221	4346700918		0001	Rotbrück Armaturen AG	
100	0000102309	DE	90755647	2985326952		0001	Talried Handel GmbH	
100	0000102310	DE	98387861	4517059405		0001	Bernberg Pumpen GmbH	
100	0000102311	DE	99777772	7083030285		0001	Birkenberg Präzisionsteile SE	
100	0000102312	DE	93047825	6067429942		0001	Ulmenfurt Klimatechnik GmbH	
100	0000102317	DE	99915530	9262207772		0001	Haselberg Aufzugstechnik GmbH & Co. KG	
100	0000102318	CH	38590	865695551799		0001	Fichtenheim Elektrotechnik GmbH	
100	0000102320	DE	99390270	6677115973		0001	Neuberg Handel GmbH	
100	0000102324	DE	96369408	2842211958		0001	Hartfeld Logistik GmbH & Co. KG	
100	0000102329	DE	92983950	2267121900		0001	Steinhaus Armaturen GmbH	
100	0000102332	DE	93116024	3438232566		0001	Rothaus Fahrzeugteile AG	
100	0000102333	DE	97458458	7467329792		0001	Altried Logistik OHG	
100	0000102335	DE	91080486	3645987759		0001	Kastanienau Lagertechnik GmbH & Co. KG	
100	0000102336	DE	92694417	5289794862		0001	Bernbach Anlagenbau e.K.	
100	0000102337	DE	91538878	7571801244		0001	Süddorf Bedachungen GmbH	
100	0000102338	DE	90493278	3906443410		0001	Talberg Industrieservice SE	
100	0000102339	AT	26963	17103159571		0001	Brandfurt Textilien GmbH	
100	0000102344	IT	1588818784	524528103295		0001	Espenfels Haustechnik S.p.A.	
100	0000102345	DE	93230452	9024561715		0001	Eichwald Sanitärtechnik UG (haftungsbeschränkt)	
100	0000102346	DE	99610893	5970774270		0001	Nordheim Schweißtechnik KG	
100	0000102347	DE	97600271	6301076410		0001	Steinstein Fördertechnik GmbH	
100	0000102348	DE	93193646	1455314771		0001	Ahornhaus Baustoffe KGaA	
100	0000102349	DE	94882448	8677179809		0001	Brandau Baustoffe GmbH	
100	0000102352	IT	8995172842	874091338343		0001	Dorndorf Recycling S.p.A.	
100	0000102353	CH	19501	209522145762		0001	Kastanienfurt Systemtechnik AG	
100	0000102354	DE	92213257	1661254447		0001	Südberg Aufzugstechnik GmbH	
100	0000102356	DE	97918398	6891492345		0001	Berngrund Verpackungen GmbH	
100	0000102359	DE	94650847	3108608360		0001	Buchenhaus Recycling GmbH	
100	0000102360	DE	90487465	3013774991		0001	Ostburg Präzisionsteile KG	
100	0000102362	DE	98216910	0646397289		0001	Bergfurt Logistik GmbH & Co. KG	
100	0000102363	DE	98788866	2442818803		0001	Talmark Elektrotechnik GmbH	
100	0000102364	DE	97622828	8195123764		0001	Buchenberg Recycling AG	
100	0000102365	CH	85158	414756763012		0001	Haselsee Fahrzeugteile AG	
100	0000102366	DE	98930427	7889435146		0001	Weidenbrück Pumpen GmbH	
100	0000102368	DE	97611175	6785864781		0001	Südbrück Papier GmbH & Co. KG	
100	0000102370	IT	7127550333	372510987012		0001	Westbach Hydraulik S.r.l.	
100	0000102371	DE	95970234	5554790594		0001	Ahornstein Kunststofftechnik e.K.	
100	0000102372	DE	96602985	1381111172		0001	Bergfels Werkzeugbau GmbH & Co. KG	
100	0000102373	DE	93924380	4205574586		0001	Kastanienhaus Lebensmittel GmbH & Co. KG	
100	0000102374	DE	91674371	2503003081		0001	Bergdorf Werkzeugbau GmbH	
100	0000102376	DE	93381107	1104199144		0001	Reinfurt Dichtungstechnik GmbH	
100	0000102383	IT	6364002788	036591176207		0001	Mühlfels Antriebstechnik S.r.l.	
100	0000102384	DE	96168220	8105115654		0001	Lindenau Aufzugstechnik GmbH	
100	0000102385	DE	97978014	2840486679		0001	Südbrück Chemie eG	
100	0000102387	NL	YZVV	5822200278		0001	Weißhof Schleiftechnik N.V.	
100	0000102389	NL	YCME	3524263213		0001	Mühlau Getränke N.V.	
100	0000102390	IT	0753258130	437283884236		0001	Bernstein Chemie S.p.A.	
100	0000102391	AT	48954	78296144326		0001	Dornwald Systemtechnik KG	
100	0000102394	NL	MZSS	2787498033		0001	Weißstein Logistik N.V.	
100	0000102395	DE	97940124	0631723197		0001	Weidensee Schleiftechnik GmbH	
100	0000102398	DE	95133703	2330013500		0001	Grünwald Klimatechnik OHG	
100	0000102401	DE	96880573	9763179547		0001	Steintal Papier GmbH & Co. KG	
100	0000102402	DE	91336761	3375486771		0001	Haselfeld Elektrotechnik GmbH	
100	0000102405	IT	4481252727	664962467650		0001	Holundertal Schweißtechnik S.r.l.	
100	0000102406	DE	90168941	8586940475		0001	Steinfurt Elektrotechnik GmbH	
100	0000102407	FR	0815244907	81785803793		0001	Zederweg Lagertechnik S.A.S.	
100	0000102408	DE	98986610	5658345441		0001	Lärchenhof Schleiftechnik GmbH	
100	0000102409	DE	95846091	9496597129		0001	Erlenberg Messtechnik GmbH	
100	0000102412	DE	95542384	9518533659		0001	Langtal Armaturen KG	
100	0000102413	DE	99579005	3965100274		0001	Rheinburg Aufzugstechnik KG	
100	0000102414	DE	90355366	0001436196		0001	Buchenbrück Sanitärtechnik GmbH	
100	0000102415	DE	91006022	3823705270		0001	Weidenstein Metallbau GmbH	
100	0000102416	AT	38481	70994039194		0001	Holunderdorf Oberflächentechnik AG	
100	0000102418	IT	6490304020	462726865633		0001	Feldtal Präzisionsteile S.r.l.	
100	0000102419	DE	90563489	9492424087		0001	Südfels Stahlbau KGaA	
100	0000102423	DE	94129262	5191460597		0001	Birkenfels Textilien GmbH	
100	0000102424	DE	93428385	0672013429		0001	Feldbrück Speditionen GmbH	
100	0000102425	DE	93546015	6533678592		0001	Sandbrück Werkzeugbau SE	
100	0000102426	DE	92949815	0129182478		0001	Zederwald Dichtungstechnik UG (haftungsbeschränkt)	
