MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	DE	99030195	6011785858		DE51990301956011785858	20230507
100	DE	99039212	7053717205		DE55990392127053717205	20201116
100	DE	99040545	0529225174		DE50990405450529225174	20210506
100	DE	99044003	5293755903		DE86990440035293755903	20210223
100	DE	99046706	6884238042		DE94990467066884238042	20201112
100	DE	99055672	1461114207		DE02990556721461114207	20240427
100	DE	99056155	0824180514		DE06990561550824180514	20210319
100	DE	99058158	2576896505		DE23990581582576896505	20230314
100	DE	99059168	1053996915		DE53990591681053996915	20200313
100	DE	99065214	6547889185		DE81990652146547889185	20200729
100	DE	99084322	3163904768		DE26990843223163904768	20190907
100	DE	99085164	5287144254		DE68990851645287144254	20190809
100	DE	99093326	4422141221		DE84990933264422141221	20220213
100	DE	99095429	3833482026		DE04990954293833482026	20190405
100	DE	99096551	3741676865		DE75990965513741676865	20200217
100	DE	99107271	9789950863		DE78991072719789950863	20240303
100	DE	99125836	0151206433		DE03991258360151206433	20240220
100	DE	99127297	2572351628		DE15991272972572351628	20240107
100	DE	99139270	8290169010		DE68991392708290169010	20210622
100	DE	99145045	1814407348		DE10991450451814407348	20190117
100	DE	99145579	6673243979		DE96991455796673243979	20221011
100	DE	99150124	9820990071		DE66991501249820990071	20220322
100	DE	99150999	5500315836		DE84991509995500315836	20200820
100	DE	99153890	0815861822		DE46991538900815861822	20220216
100	DE	99157874	4349995238		DE91991578744349995238	20190419
100	DE	99159289	5111602675		DE81991592895111602675	20191125
100	DE	99165846	4880227158		DE18991658464880227158	20240831
100	DE	99165859	8979880387		DE35991658598979880387	20240627
100	DE	99174588	1085691671		DE26991745881085691671	20240121
100	DE	99174946	3890155339		DE83991749463890155339	20230217
100	DE	99179251	6261236951		DE29991792516261236951	20191016
100	DE	99181685	5784900084		DE98991816855784900084	20210929
100	DE	99187328	8107640869		DE34991873288107640869	20240512
100	DE	99190556	6203887269		DE94991905566203887269	20190521
100	DE	99190642	9933225872		DE50991906429933225872	20220818
100	DE	99193192	0961738389		DE96991931920961738389	20191029
100	DE	99194346	0290668529		DE80991943460290668529	20240618
100	DE	99196485	3696955907		DE14991964853696955907	20210315
100	DE	99200551	9471825225		DE83992005519471825225	20190503
100	DE	99212425	6479734185		DE57992124256479734185	20210201
100	DE	99212540	5046683935		DE83992125405046683935	20220911
100	DE	99216978	6867703094		DE60992169786867703094	20230812
100	DE	99219217	6820062886		DE93992192176820062886	20190822
100	DE	99226025	0183046469		DE26992260250183046469	20231006
100	DE	99228384	1975618529		DE53992283841975618529	20210116
100	DE	99231119	0899930496		DE84992311190899930496	20230121
100	DE	99231209	1170730770		DE47992312091170730770	20211110
100	DE	99235150	9069629937		DE74992351509069629937	20200125
100	DE	99237459	3993581506		DE19992374593993581506	20190723
100	DE	99239617	1416012001		DE21992396171416012001	20210415
100	DE	99239807	0371996844		DE85992398070371996844	20230601
100	DE	99243953	5670222838		DE37992439535670222838	20230702
100	DE	99250053	7116977547		DE40992500537116977547	20191123
100	DE	99251785	1670301840		DE94992517851670301840	20210709
100	DE	99256517	1734370357		DE64992565171734370357	20201003
100	DE	99257108	6116460406		DE93992571086116460406	20231006
100	DE	99265219	1709631134		DE03992652191709631134	20200718
100	DE	99266138	8023162113		DE22992661388023162113	20190822
100	DE	99266307	9768108949		DE92992663079768108949	20190622
100	DE	99267398	9440062594		DE60992673989440062594	20200601
100	DE	99269654	0688426113		DE27992696540688426113	20190606
100	DE	99273441	5250252384		DE71992734415250252384	20190408
100	DE	99279085	8856640411		DE92992790858856640411	20210124
100	DE	99286425	2292623793		DE52992864252292623793	20230305
100	DE	99291012	3042951426		DE22992910123042951426	20220605
100	DE	99291770	6662958517		DE94992917706662958517	20200807
100	DE	99307005	5391789672		DE37993070055391789672	20201128
100	DE	99310149	4611554710		DE65993101494611554710	20230405
100	DE	99311188	9490881928		DE31993111889490881928	20190917
100	DE	99311741	9116947632		DE87993117419116947632	20190605
100	DE	99314463	9786743264		DE62993144639786743264	20230224
100	DE	99318483	3576721552		DE71993184833576721552	20200630
100	DE	99327457	7035467645		DE90993274577035467645	20210224
100	DE	99331659	2011865008		DE59993316592011865008	20201020
100	DE	99332020	1304087226		DE31993320201304087226	20221120
100	DE	99334424	2670985643		DE76993344242670985643	20230305
100	DE	99335616	3903561293		DE35993356163903561293	20230222
100	DE	99338513	5902523621		DE27993385135902523621	20220722
100	DE	99343231	6848723234		DE62993432316848723234	20190508
100	DE	99357428	0593270669		DE19993574280593270669	20210418
100	DE	99367491	2592227741		DE77993674912592227741	20200401
100	DE	99372281	0181991458		DE88993722810181991458	20230306
100	DE	99372911	6616879961		DE45993729116616879961	20210428
100	DE	99374446	3775362877		DE35993744463775362877	20220812
100	DE	99380975	4489146881		DE72993809754489146881	20190621
100	DE	99381798	1067863505		DE93993817981067863505	20190413
100	DE	99382059	8401708951		DE88993820598401708951	20210123
100	DE	99382661	3899917841		DE10993826613899917841	20190923
100	DE	99390270	6677115973		DE03993902706677115973	20211110
100	DE	99397894	1062956735		DE73993978941062956735	20240723
100	DE	99400012	3808841408		DE82994000123808841408	20230310
100	DE	99400510	8225651472		DE50994005108225651472	20211206
100	DE	99405292	9568980242		DE40994052929568980242	20240309
100	DE	99406137	2548114330		DE89994061372548114330	20200130
100	DE	99406238	7679851723		DE77994062387679851723	20230530
100	DE	99425129	1341147252		DE98994251291341147252	20240726
100	DE	99427938	6551856103		DE93994279386551856103	20231021
100	DE	99428777	6422118997		DE02994287776422118997	20230615
100	DE	99437580	3600061305		DE58994375803600061305	20190324
100	DE	99441236	5256855758		DE74994412365256855758	20211110
100	DE	99445854	3621975406		DE73994458543621975406	20220408
100	DE	99446144	7777793253		DE49994461447777793253	20191001
100	DE	99455725	8449061094		DE98994557258449061094	20240512
100	DE	99458000	8963393715		DE69994580008963393715	20201020
100	DE	99458107	5253885301		DE46994581075253885301	20190817
100	DE	99458497	2863110260		DE21994584972863110260	20191227
100	DE	99459669	8236621377		DE81994596698236621377	20200715
100	DE	99481116	8466381980		DE16994811168466381980	20200627
100	DE	99481315	9680287653		DE16994813159680287653	20231024
100	DE	99487078	9389016375		DE94994870789389016375	20220806
100	DE	99498991	5450774345		DE53994989915450774345	20200620
100	DE	99499249	6132119687		DE47994992496132119687	20231014
100	DE	99499831	1538472946		DE68994998311538472946	20200331
100	DE	99503221	4346700918		DE34995032214346700918	20200920
100	DE	99503981	6751200180		DE55995039816751200180	20220304
100	DE	99504808	5096044514		DE75995048085096044514	20190813
100	DE	99505356	6960341594		DE30995053566960341594	20221018
100	DE	99513447	5090476107		DE87995134475090476107	20230311
100	DE	99514658	8162129156		DE33995146588162129156	20240720
100	DE	99516417	2916780971		DE11995164172916780971	20210519
100	DE	99517823	2588273951		DE76995178232588273951	20240724
100	DE	99519181	2837669905		DE42995191812837669905	20190213
100	DE	99522821	7686197650		DE75995228217686197650	20200522
100	DE	99522992	2213601981		DE84995229922213601981	20190209
100	DE	99528898	1070213767		DE62995288981070213767	20201122
100	DE	99532544	6479750812		DE30995325446479750812	20230215
100	DE	99535190	0297625467		DE48995351900297625467	20201107
100	DE	99542390	8238074218		DE56995423908238074218	20240221
100	DE	99543554	7649793742		DE30995435547649793742	20190910
100	DE	99547664	4291577581		DE73995476644291577581	20200411
100	DE	99552575	5760584769		DE74995525755760584769	20220812
100	DE	99552902	6389205931		DE27995529026389205931	20200801
100	DE	99553442	1199398122		DE89995534421199398122	20210302
100	DE	99557941	8914599305		DE07995579418914599305	20210126
100	DE	99564709	4780744174		DE68995647094780744174	20230531
100	DE	99565860	1038482526		DE71995658601038482526	20230904
100	DE	99570361	0732196539		DE16995703610732196539	20210818
100	DE	99572199	1576669579		DE37995721991576669579	20200524
100	DE	99573915	3815602745		DE69995739153815602745	20190919
100	DE	99579005	3965100274		DE05995790053965100274	20231115
100	DE	99579790	5958869022		DE56995797905958869022	20200429
100	DE	99580543	6059128060		DE36995805436059128060	20190316
100	DE	99581305	7526217036		DE60995813057526217036	20190220
100	DE	99587734	9681457006		DE74995877349681457006	20210717
100	DE	99588556	1094195389		DE85995885561094195389	20231214
100	DE	99590234	9733897838		DE20995902349733897838	20200305
100	DE	99591530	6212873331		DE31995915306212873331	20231226
100	DE	99597105	6893934879		DE94995971056893934879	20200214
100	DE	99598095	1466267741		DE79995980951466267741	20220331
100	DE	99598346	2664249388		DE41995983462664249388	20240103
100	DE	99606101	9852575017		DE45996061019852575017	20230430
100	DE	99610893	5970774270		DE38996108935970774270	20190616
100	DE	99615629	0530658000		DE19996156290530658000	20210924
100	DE	99617874	1475416157		DE25996178741475416157	20210520
100	DE	99627461	5785912530		DE15996274615785912530	20230211
100	DE	99637106	2812691750		DE98996371062812691750	20220819
100	DE	99640169	8192347651		DE15996401698192347651	20190110
100	DE	99644726	7598962144		DE17996447267598962144	20230303
100	DE	99646157	2541469071		DE33996461572541469071	20230318
100	DE	99647124	9092676381		DE59996471249092676381	20220313
100	DE	99654684	0982190850		DE64996546840982190850	20240526
100	DE	99656145	2026922362		DE91996561452026922362	20190417
100	DE	99670325	7392459236		DE79996703257392459236	20201008
100	DE	99670457	8203490460		DE18996704578203490460	20210604
100	DE	99672890	7414354722		DE50996728907414354722	20210717
100	DE	99673828	1556049381		DE37996738281556049381	20201220
100	DE	99676424	2226642893		DE34996764242226642893	20230701
100	DE	99676636	5604902805		DE94996766365604902805	20240311
100	DE	99685770	6306902778		DE39996857706306902778	20220912
100	DE	99690817	1994545150		DE10996908171994545150	20240109
100	DE	99699924	0358934082		DE98996999240358934082	20191109
100	DE	99706272	0501970793		DE28997062720501970793	20230122
100	DE	99710959	0586345642		DE74997109590586345642	20201127
100	DE	99712274	9978643615		DE07997122749978643615	20190322
100	DE	99716520	5154735578		DE76997165205154735578	20221215
100	DE	99717734	0630004667		DE23997177340630004667	20201009
100	DE	99721685	7961332600		DE65997216857961332600	20231018
100	DE	99726095	7030669543		DE53997260957030669543	20200725
100	DE	99732500	5148413527		DE89997325005148413527	20220228
100	DE	99738041	0216543492		DE67997380410216543492	20220414
100	DE	99739123	9427719894		DE56997391239427719894	20220121
100	DE	99740014	5011275023		DE42997400145011275023	20190413
100	DE	99743545	2154739874		DE65997435452154739874	20220105
100	DE	99746508	1033688773		DE60997465081033688773	20220219
100	DE	99750482	0048237875		DE93997504820048237875	20201218
100	DE	99758939	5776364203		DE40997589395776364203	20230927
100	DE	99761136	7895975698		DE90997611367895975698	20230809
100	DE	99769766	1934297019		DE17997697661934297019	20220204
100	DE	99771432	4179145014		DE74997714324179145014	20200831
100	DE	99773702	5918726382		DE35997737025918726382	20231113
100	DE	99774652	4482522052		DE69997746524482522052	20190328
100	DE	99775611	5757101640		DE41997756115757101640	20240816
100	DE	99777772	7083030285		DE35997777727083030285	20210830
100	DE	99782626	8130851913		DE52997826268130851913	20220921
100	DE	99786843	9827818853		DE64997868439827818853	20231124
100	DE	99791406	2675696247		DE14997914062675696247	20191027
100	DE	99791939	5096304812		DE64997919395096304812	20220416
100	DE	99795442	2102717161		DE36997954422102717161	20220518
100	DE	99802610	5037924994		DE44998026105037924994	20201007
100	DE	99811231	6181547804		DE45998112316181547804	20240702
100	DE	99813541	2382118545		DE66998135412382118545	20230425
100	DE	99815127	9303483041		DE75998151279303483041	20191122
100	DE	99816107	8889018952		DE19998161078889018952	20190408
100	DE	99817153	5391827668		DE19998171535391827668	20191015
100	DE	99817341	0143144973		DE67998173410143144973	20191009
100	DE	99823265	0247096279		DE59998232650247096279	20190312
100	DE	99832734	3782123661		DE29998327343782123661	20210725
100	DE	99837134	8180447347		DE73998371348180447347	20240707
100	DE	99840767	0450076537		DE31998407670450076537	20190501
100	DE	99844684	2959320285		DE96998446842959320285	20240127
100	DE	99846708	5817031505		DE16998467085817031505	20221208
100	DE	99847376	3214735298		DE78998473763214735298	20221216
100	DE	99850937	1659195082		DE63998509371659195082	20190927
100	DE	99851672	9579064638		DE52998516729579064638	20221210
100	DE	99852218	0738494474		DE67998522180738494474	20230705
100	DE	99855424	9602843885		DE67998554249602843885	20200118
100	DE	99861504	6406849038		DE57998615046406849038	20190917
100	DE	99866041	6418326771		DE73998660416418326771	20220207
100	DE	99869540	8718463324		DE11998695408718463324	20240621
100	DE	99871109	7864956210		DE37998711097864956210	20211230
100	DE	99885462	8600860778		DE45998854628600860778	20200725
100	DE	99888344	1849414724		DE60998883441849414724	20221207
100	DE	99894806	0789537877		DE93998948060789537877	20190206
100	DE	99899830	0934277747		DE31998998300934277747	20230327
100	DE	99900299	9812980357		DE39999002999812980357	20210529
100	DE	99915530	9262207772		DE06999155309262207772	20221029
100	DE	99919429	5058741700		DE77999194295058741700	20240625
100	DE	99919870	9334209175		DE39999198709334209175	20210203
100	DE	99930252	7975288796		DE44999302527975288796	20190319
100	DE	99933586	0558701776		DE43999335860558701776	20230627
100	DE	99938851	9693516534		DE61999388519693516534	20210129
100	DE	99945378	2556007693		DE73999453782556007693	20200611
100	DE	99951324	3317448202		DE04999513243317448202	20200614
100	DE	99958481	1267543224		DE72999584811267543224	20210411
100	DE	99967955	8621324158		DE59999679558621324158	20220307
100	DE	99968115	2219277749		DE30999681152219277749	20230117
100	DE	99980192	6277266235		DE16999801926277266235	20231125
100	DE	99980295	8274429009		DE70999802958274429009	20231229
100	FR	0100272134	86752590425		FR7601002721348675259042591	20200709
100	FR	0181143696	73040007680		FR7601811436967304000768054	20191028
100	FR	0340801137	98302260985		FR7603408011379830226098530	20200705
100	FR	0409557656	25924808268		FR7604095576562592480826897	20200817
100	FR	0432609216	22162144301		FR7604326092162216214430129	20230614
100	FR	0436891331	97004978443		FR7604368913319700497844342	20190524
100	FR	0532191033	07634042400		FR7605321910330763404240044	20210511
100	FR	0607553064	88785055783		FR7606075530648878505578393	20220915
100	FR	0611739482	08943586608		FR7606117394820894358660863	20220413
100	FR	0633843343	93853935526		FR7606338433439385393552630	20240407
100	FR	0815244907	81785803793		FR7608152449078178580379366	20220929
100	FR	0939401762	41821338240		FR7609394017624182133824055	20230417
100	FR	0961294812	27635390296		FR7609612948122763539029642	20230822
100	FR	0974596180	84193213227		FR7609745961808419321322736	20220720
100	FR	1065817847	94543573016		FR7610658178479454357301672	20230514
100	FR	1107562145	47108014498		FR7611075621454710801449834	20191117
100	FR	1323441128	70012376492		FR7613234411287001237649273	20230420
100	FR	1470129711	90590134070		FR7614701297119059013407015	20240612
100	FR	1486967130	60903460677		FR7614869671306090346067748	20190721
100	FR	1497094590	37147882055		FR7614970945903714788205559	20200630
100	FR	1575746176	84046321776		FR7615757461768404632177634	20230316
100	FR	1601985612	58357186987		FR7616019856125835718698795	20210801
100	FR	1737610470	42405639380		FR7617376104704240563938097	20231004
100	FR	1777672282	54031638705		FR7617776722825403163870597	20231129
100	FR	1810740945	73025234589		FR7618107409457302523458967	20210404
100	FR	1925543431	09137774794		FR7619255434310913777479433	20210826
100	FR	1945674832	06540920405		FR7619456748320654092040528	20200730
100	FR	1978345735	39257939151		FR7619783457353925793915162	20240823
100	FR	2043416345	26600617987		FR7620434163452660061798732	20190521
100	FR	2048240289	22665252692		FR7620482402892266525269231	20230217
100	FR	2075135020	72058902717		FR7620751350207205890271771	20210428
100	FR	2086032446	74261284122		FR7620860324467426128412292	20200110
100	FR	2113794782	24829873420		FR7621137947822482987342074	20240513
100	FR	2140566856	48402597617		FR7621405668564840259761762	20220912
100	FR	2170330676	94774232712		FR7621703306769477423271275	20221001
100	FR	2182442354	88780809208		FR7621824423548878080920839	20220829
100	FR	2209410572	96702361396		FR7622094105729670236139696	20230304
100	FR	2281241178	39202704988		FR7622812411783920270498822	20230817
100	FR	2395060904	14216270636		FR7623950609041421627063681	20240614
100	FR	2433405291	75436660950		FR7624334052917543666095003	20220615
100	FR	2489602287	54730127772		FR7624896022875473012777252	20201203
100	FR	2699559195	68096789338		FR7626995591956809678933833	20201210
100	FR	2818863789	87716177712		FR7628188637898771617771285	20230812
100	FR	2830844031	18934466953		FR7628308440311893446695305	20230108
100	FR	2876268964	40162093210		FR7628762689644016209321045	20230709
100	FR	3097096597	60116090472		FR7630970965976011609047247	20190219
100	FR	3265898303	75568423834		FR7632658983037556842383449	20201107
100	FR	3274823891	92255052681		FR7632748238919225505268138	20240314
100	FR	3420884251	44161524534		FR7634208842514416152453435	20190530
100	FR	3430354010	15273642358		FR7634303540101527364235855	20231209
100	FR	3441330632	00522678552		FR7634413306320052267855223	20191129
100	FR	3465984715	66005392179		FR7634659847156600539217938	20240617
100	FR	3673636087	19059571214		FR7636736360871905957121463	20221117
100	FR	3691541807	62964174063		FR7636915418076296417406393	20231203
100	FR	3873666744	45434800442		FR7638736667444543480044279	20210210
100	FR	3902189889	48972700827		FR7639021898894897270082764	20200520
100	FR	3997398013	07801937075		FR7639973980130780193707515	20220207
100	FR	4063487782	31033942730		FR7640634877823103394273094	20220804
100	FR	4166521243	84061172010		FR7641665212438406117201012	20221113
100	FR	4187751651	90153464941		FR7641877516519015346494147	20240424
100	FR	4200397079	07045929511		FR7642003970790704592951124	20211114
100	FR	4287913589	83506699511		FR7642879135898350669951182	20190907
100	FR	4310752943	74198272518		FR7643107529437419827251859	20191018
100	FR	4338806893	10825981915		FR7643388068931082598191551	20230206
100	FR	4552413912	11869025344		FR7645524139121186902534415	20230727
100	FR	4606680622	92895627403		FR7646066806229289562740359	20210430
100	FR	4727781835	67533427717		FR7647277818356753342771733	20190911
100	FR	4729133609	59154970427		FR7647291336095915497042717	20221207
100	FR	5001774373	46577280049		FR7650017743734657728004961	20190116
100	FR	5119179039	92929107929		FR7651191790399292910792987	20220608
100	FR	5151875426	11315406305		FR7651518754261131540630534	20210330
100	FR	5197474063	59577722809		FR7651974740635957772280967	20201007
100	FR	5203161240	95684903378		FR7652031612409568490337850	20220524
100	FR	5255304055	78480043952		FR7652553040557848004395202	20221229
100	FR	5274844922	61167330800		FR7652748449226116733080012	20231013
100	FR	5445989873	70999304397		FR7654459898737099930439740	20220324
100	FR	5535903209	50667514604		FR7655359032095066751460430	20230430
100	FR	5605527798	57257829101		FR7656055277985725782910157	20210603
100	FR	5705821649	97144392775		FR7657058216499714439277510	20200802
100	FR	5758160543	86859539744		FR7657581605438685953974475	20190423
100	FR	5788804401	28272144776		FR7657888044012827214477650	20220417
100	FR	5816551386	24922665394		FR7658165513862492266539446	20240704
100	FR	5870344566	04543946999		FR7658703445660454394699955	20240125
100	FR	5902383071	00349775567		FR7659023830710034977556778	20210519
100	FR	5939624997	94667106523		FR7659396249979466710652375	20200502
100	FR	5956946056	14399744128		FR7659569460561439974412865	20190208
100	FR	6121638006	06640046252		FR7661216380060664004625230	20221027
100	FR	6258254375	47016229247		FR7662582543754701622924797	20220726
100	FR	6461326877	57676340859		FR7664613268775767634085920	20230409
100	FR	6574469137	44657413153		FR7665744691374465741315307	20210926
100	FR	6670649201	78531058989		FR7666706492017853105898928	20200623
100	FR	6682656054	23002703277		FR7666826560542300270327757	20231130
100	FR	6870185266	55268087589		FR7668701852665526808758903	20200115
100	FR	6895748809	89853371287		FR7668957488098985337128739	20240109
100	FR	6968920236	64975921361		FR7669689202366497592136109	20190322
100	FR	7195136117	07305541694		FR7671951361170730554169451	20210922
100	FR	7235415637	93919445283		FR7672354156379391944528339	20210810
100	FR	7245655497	77983748334		FR7672456554977798374833455	20190628
100	FR	7514539146	74215996553		FR7675145391467421599655343	20200608
100	FR	7558326230	94233876906		FR7675583262309423387690624	20211210
100	FR	7594910452	95456890691		FR7675949104529545689069170	20230726
100	FR	7637309687	24343193877		FR7676373096872434319387793	20191218
100	FR	7690705752	03134314803		FR7676907057520313431480313	20190809
100	FR	7769819412	81357183333		FR7677698194128135718333382	20210514
100	FR	7898085456	70749802246		FR7678980854567074980224617	20220126
100	FR	8103488319	51902480024		FR7681034883195190248002467	20240629
100	FR	8285510827	76415099642		FR7682855108277641509964292	20201016
100	FR	8317976177	23319152352		FR7683179761772331915235267	20230831
100	FR	8319480824	76097427380		FR7683194808247609742738092	20200212
100	FR	8326484501	45644409766		FR7683264845014564440976668	20230330
100	FR	8450603239	75120631091		FR7684506032397512063109133	20210330
100	FR	8467714406	60508848383		FR7684677144066050884838396	20220721
100	FR	8478525656	90907558733		FR7684785256569090755873370	20220906
100	FR	8612951236	25454326114		FR7686129512362545432611490	20200306
100	FR	8620345793	03689526769		FR7686203457930368952676978	20230827
100	FR	8638255577	98916003155		FR7686382555779891600315536	20201031
100	FR	8669639153	70178695729		FR7686696391537017869572993	20200521
100	FR	8735373508	56688418058		FR7687353735085668841805812	20220713
100	FR	9062434779	87387669593		FR7690624347798738766959323	20240508
100	FR	9174414214	12703144096		FR7691744142141270314409623	20190104
100	FR	9210665003	65631866140		FR7692106650036563186614025	20190201
100	FR	9257885019	63321533102		FR7692578850196332153310204	20231009
100	FR	9451846654	31526233239		FR7694518466543152623323934	20191108
100	FR	9490107848	78361615783		FR7694901078487836161578394	20220607
100	FR	9541422555	13463998277		FR7695414225551346399827745	20190213
100	FR	9558255841	41574369102		FR7695582558414157436910286	20190421
100	FR	9632596819	93303693523		FR7696325968199330369352333	20190421
100	FR	9782496761	97308674635		FR7697824967619730867463570	20240728
100	FR	9792530297	75858999667		FR7697925302977585899966730	20210410
100	FR	9831235226	96256017120		FR7698312352269625601712066	20220519
100	FR	9848327331	33255433829		FR7698483273313325543382981	20240120
100	FR	9915199071	14408190727		FR7699151990711440819072792	20210601
100	IT	0185322632	216585630806		IT08J0185322632216585630806	20191230
100	IT	0247953859	758360322522		IT71L0247953859758360322522	20240812
100	IT	0420320093	050946812134		IT12I0420320093050946812134	20211121
100	IT	0429075355	511751571386		IT79O0429075355511751571386	20201229
100	IT	0508431315	884580151773		IT22X0508431315884580151773	20210608
100	IT	0547652755	182047798059		IT08M0547652755182047798059	20190709
100	IT	0572366623	380456906188		IT85O0572366623380456906188	20220328
100	IT	0709248045	585076140131		IT89B0709248045585076140131	20220531
100	IT	0753258130	437283884236		IT90J0753258130437283884236	20200720
100	IT	0821705806	894671713428		IT47H0821705806894671713428	20221204
100	IT	0862077271	931598117784		IT68V0862077271931598117784	20210109
100	IT	1056131883	237403488517		IT77D1056131883237403488517	20190628
100	IT	1103663420	195197427231		IT13B1103663420195197427231	20230922
100	IT	1140963198	172671200851		IT10I1140963198172671200851	20220913
100	IT	1225329678	366321534419		IT30S1225329678366321534419	20220202
100	IT	1244942907	186021111875		IT67S1244942907186021111875	20230524
100	IT	1402137089	261512831671		IT69P1402137089261512831671	20210904
100	IT	1508610922	832205841895		IT98J1508610922832205841895	20200630
100	IT	1543952130	285112213474		IT23T1543952130285112213474	20191226
100	IT	1588818784	524528103295		IT03W1588818784524528103295	20220204
100	IT	1624963307	532506569941		IT09W1624963307532506569941	20190117
100	IT	1747506162	921909660817		IT55S1747506162921909660817	20240204
100	IT	1749583874	726588847040		IT77P1749583874726588847040	20220218
100	IT	1766252468	062361192695		IT58R1766252468062361192695	20211009
100	IT	1817945581	935897243041		IT16V1817945581935897243041	20210309
100	IT	1854786231	030182021658		IT95C1854786231030182021658	20210827
100	IT	1868198492	434072246471		IT85Q1868198492434072246471	20190104
100	IT	1960525963	407122030327		IT65D1960525963407122030327	20230530
100	IT	2042528959	467846799448		IT86W2042528959467846799448	20230824
100	IT	2264053305	337915427942		IT05H2264053305337915427942	20190511
100	IT	2269151760	710211970706		IT86T2269151760710211970706	20220223
100	IT	2282908632	809183015225		IT31R2282908632809183015225	20191002
100	IT	2503560647	284787731855		IT85B2503560647284787731855	20231019
100	IT	2599315530	681097317408		IT05G2599315530681097317408	20220317
100	IT	2665850906	589406629436		IT71Y2665850906589406629436	20190615
100	IT	2965605669	349606940691		IT66J2965605669349606940691	20220707
100	IT	3030386617	821587867171		IT62O3030386617821587867171	20200301
100	IT	3115562737	660015860662		IT18E3115562737660015860662	20200115
100	IT	3249832397	156255711219		IT04Y3249832397156255711219	20221112
100	IT	3337947245	238318873007		IT90F3337947245238318873007	20190720
100	IT	3401144004	768240380396		IT40A3401144004768240380396	20220219
100	IT	3425436075	533978894403		IT33Q3425436075533978894403	20230226
100	IT	3425764081	064023027058		IT80I3425764081064023027058	20190528
100	IT	3661542048	341665699385		IT86V3661542048341665699385	20240812
100	IT	3793200721	800318796877		IT45F3793200721800318796877	20190629
100	IT	3807702219	196734520783		IT30N3807702219196734520783	20231123
100	IT	3879580479	503084632740		IT79T3879580479503084632740	20220309
100	IT	3898899206	325283065813		IT46X3898899206325283065813	20220103
100	IT	3909984892	596399320319		IT70F3909984892596399320319	20230831
100	IT	3992998885	942120742893		IT25G3992998885942120742893	20230710
100	IT	4414441981	721074983377		IT13G4414441981721074983377	20200129
100	IT	4417241176	154666492780		IT66N4417241176154666492780	20230123
100	IT	4481252727	664962467650		IT81S4481252727664962467650	20210201
100	IT	4532688733	391008112832		IT09A4532688733391008112832	20190620
100	IT	4603286989	089730021099		IT72F4603286989089730021099	20200314
100	IT	4781454825	021826373914		IT97D4781454825021826373914	20240629
100	IT	4802123225	391211955488		IT12A4802123225391211955488	20240410
100	IT	4926283475	717564227387		IT04F4926283475717564227387	20190310
100	IT	5000826003	778176267143		IT04G5000826003778176267143	20231118
100	IT	5201794248	006874783990		IT04W5201794248006874783990	20230213
100	IT	5263478099	846474123445		IT81G5263478099846474123445	20240721
100	IT	5369494455	887552723803		IT74J5369494455887552723803	20220107
100	IT	5445098101	769291522326		IT50J5445098101769291522326	20221229
100	IT	5492548969	024205059478		IT82D5492548969024205059478	20200930
100	IT	5558823884	050579880133		IT28T5558823884050579880133	20200726
100	IT	5620811390	579347117517		IT92C5620811390579347117517	20240531
100	IT	5665032865	627076050628		IT93D5665032865627076050628	20190409
100	IT	5710785444	107398087541		IT28J5710785444107398087541	20210306
100	IT	5866104920	040267420215		IT63K5866104920040267420215	20190809
100	IT	5884883042	093820595236		IT04N5884883042093820595236	20230406
100	IT	5937848058	535062652428		IT68F5937848058535062652428	20210423
100	IT	5991603420	651024248730		IT38Q5991603420651024248730	20230124
100	IT	6114856169	954250670467		IT17B6114856169954250670467	20190728
100	IT	6236863492	478700296536		IT45X6236863492478700296536	20220331
100	IT	6364002788	036591176207		IT54Z6364002788036591176207	20200328
100	IT	6416781324	479001777715		IT98Y6416781324479001777715	20190904
100	IT	6490304020	462726865633		IT61X6490304020462726865633	20220121
100	IT	6703637816	722664244135		IT21Z6703637816722664244135	20240411
100	IT	6725874965	275806794000		IT47Q6725874965275806794000	20240329
100	IT	6789759618	820011940878		IT84H6789759618820011940878	20190907
100	IT	6814929105	925445706652		IT18D6814929105925445706652	20210413
100	IT	6872201750	357109586408		IT83A6872201750357109586408	20190425
100	IT	6932855066	567151872690		IT12S6932855066567151872690	20190322
100	IT	6938360007	750128770704		IT15F6938360007750128770704	20200216
100	IT	6982293341	731063437569		IT10T6982293341731063437569	20190130
100	IT	6986989538	291792931214		IT97L6986989538291792931214	20240712
100	IT	7036401448	456126210662		IT42B7036401448456126210662	20220324
100	IT	7127550333	372510987012		IT95E7127550333372510987012	20230526
100	IT	7186932821	442344131832		IT87K7186932821442344131832	20210511
100	IT	7426186585	784678910764		IT38Q7426186585784678910764	20190130
100	IT	7496754428	470927977181		IT85S7496754428470927977181	20231110
100	IT	7585725953	960497995261		IT27Q7585725953960497995261	20211125
100	IT	7685523429	969364724039		IT23T7685523429969364724039	20221001
100	IT	7793974365	270426259013		IT65O7793974365270426259013	20230531
100	IT	7886651505	309243072919		IT14Y7886651505309243072919	20220806
100	IT	7897837416	391393754507		IT07H7897837416391393754507	20200317
100	IT	7966797250	461355362863		IT31D7966797250461355362863	20240407
100	IT	8347444128	843823785210		IT34E8347444128843823785210	20240523
100	IT	8399940761	609652179498		IT78L8399940761609652179498	20190709
